01234567  0 
13046257 13046752 14 
17053426 13057426 14 
13756024 13056724 14 
60152437 60157432 14 
63170452 63150472 14 
56140237 56140732 14 
67410532 76410532 14 
46710532 76410532 14 
16430527 16430572 14 
16470253 16450273 14 
12470563 12450763 14 
12450367 12450763 14 
12073456 12053476 14 
62710453 62017453 14 
62013457 62017453 14 
65072413 65012473 14 
65012437 65012473 14 
07216453 06217453 14 
06213457 06217453 14 
67142053 76142053 14 
17246053 16247053 14 
16243057 16247053 14 
04631527 04631572 14 
07536214 01536274 14 
51376042 71356042 14 
31652047 31657042 14 
31746025 31046725 14 
31076425 31046725 14 
46012537 46017532 14 
43016527 43016572 14 
07614532 04617532 14 
60172534 60132574 14 
47160532 74160532 14 
14760532 74160532 14 
64150237 64150732 14 
67134520 64137520 14 
64731520 64137520 14 
64730125 64130725 14 
13740562 73140562 14 
43170562 73140562 14 
36741520 36147520 14 
36740125 36140725 14 
64510327 64510372 14 
57016342 56017342 14 
56310247 56310742 14 
17546320 16547320 14 
16745320 16547320 14 
16740523 16540723 14 
51736240 71536240 14 
31576240 71536240 14 
67135240 76135240 14 
67135024 62135074 14 
62175034 62135074 14 
47162035 74162035 14 
64732150 64132750 14 
64172350 64132750 14 
67302145 76302145 14 
36205147 36207145 14 
13742065 73142065 14 
21076345 21036745 14 
21036547 21036745 14 
17245360 16245370 14 
16245307 16245370 14 
15234067 15237064 14 
67215034 76215034 14 
26715034 76215034 14 
12670345 72610345 14 
62715043 62015743 14 
62075143 62015743 14 
07316542 06317542 14 
12370465 12340765 14 
12340567 12340765 14 
12745063 12045763 14 
12075463 12045763 14 
17045326 12045376 14 
01746352 71046352 14 
15046327 15046372 14 
67140352 76140352 14 
16340257 16340752 14 
26153047 26153074 14 
52703164 52103764 14 
57163024 52163074 14 
52163047 52163074 14 
17452360 12457360 14 
14753026 14357026 14 
14356027 14357026 14 
27314056 72314056 14 
32714056 72314056 14 
12704356 12304756 14 
62713054 62317054 14 
65312047 65312074 14 
14376052 14356072 14 
56173042 76153042 14 
67152340 76152340 14 
67312540 76312540 14 
17342560 16342570 14 
16342507 16342570 14 
35264017 35267014 14 
65302417 65302714 14 
62573014 72563014 14 
52073614 52063714 14 
52063417 52063714 14 
52374610 52364710 14 
57364021 52364071 14 
52374061 52364071 14 
65371042 75361042 14 
54371062 54361072 14 
54361027 54361072 14 
17563042 71563042 14 
61573042 71563042 14 
51073642 51063742 14 
57261340 51267340 14 
17352640 71352640 14 
57342610 51342670 14 
37501264 73501264 14 
57103264 53107264 14 
25761034 75261034 14 
57263041 53267041 14 
65231047 65231074 14 
14753260 14357260 14 
14350267 14357260 14 
16354207 16354270 14 
51324067 51324760 14 
43751260 73451260 14 
53471260 73451260 14 
27453016 23457016 14 
23456017 23457016 14 
53704216 53204716 14 
53214067 53214076 14 
21074356 21034756 14 
21034657 21034756 14 
50173462 70153462 14 
06153427 06153472 14 
03172456 03152476 14 
43571062 73541062 14 
57143062 53147062 14 
53142067 53147062 14 
57041236 53041276 14 
57063421 53067421 14 
03756421 73056421 14 
67350421 76350421 14 
67351024 76351024 14 
37156024 36157024 14 
10473562 10453762 14 
67310452 76310452 14 
36710452 76310452 14 
17356420 16357420 14 
16753420 16357420 14 
57341260 51347260 14 
51743260 51347260 14 
57340216 51340276 14 
51370246 51340276 14 
65370412 75360412 14 
51763420 51367420 14 
43760512 73460512 14 
63470512 73460512 14 
37461520 31467520 14 
31764520 31467520 14 
31470625 31460725 14 
03472651 03452671 14 
37542016 73542016 14 
57243016 53247016 14 
53246017 53247016 14 
57043612 53047612 14 
53740612 53047612 14 
57042631 53042671 14 
05712436 75012436 14 
57013462 53017462 14 
53710462 53017462 14 
20356417 20357416 14 
21370456 21350476 14 
52340617 52340716 14 
27356014 72356014 14 
52376014 72356014 14 
32654017 32657014 14 
02736451 72036451 14 
32746051 32046751 14 
32046157 32046751 14 
12470356 12430756 14 
12430657 12430756 14 
12736054 12036754 14 
12076354 12036754 14 
12076435 12036475 14 
15742036 15042736 14 
15042637 15042736 14 
01472635 01432675 14 
12743056 12347056 14 
12346057 12347056 14 
15342067 15342076 14 
23741056 73241056 14 
35271046 35241076 14 
35241067 35241076 14 
03741652 73041652 14 
43071652 73041652 14 
35041627 35041672 14 
17340652 71340652 14 
41370652 71340652 14 
31670452 31640752 14 
60753214 60253714 14 
60213547 60213574 14 
57203614 53207614 14 
53602417 53602714 14 
07513642 03517642 14 
03715642 03517642 14 
60573412 70563412 14 
02765431 02567431 14 
57612034 53612074 14 
53612047 53612074 14 
26753014 76253014 14 
56273014 76253014 14 
61253047 61253074 14 
63274051 63254071 14 
56073412 76053412 14 
61053427 61053472 14 
53670412 73650412 14 
63450217 63450712 14 
21763540 21367540 14 
21370645 21360745 14 
62753410 62357410 14 
62370451 62350471 14 
36710524 76310524 14 
60713524 60317524 14 
60314527 60317524 14 
62713540 62317540 14 
53710624 73510624 14 
30715624 30517624 14 
32715640 32517640 14 
62375410 72365410 14 
32475610 32465710 14 
43762015 73462015 14 
63472015 73462015 14 
37465021 32465071 14 
32475061 32465071 14 
03714625 73014625 14 
34710625 34017625 14 
32710654 32017654 14 
07463521 03467521 14 
03564127 03564721 14 
63754021 63054721 14 
47360521 74360521 14 
64370521 74360521 14 
34570621 34560721 14 
27354061 72354061 14 
37452061 32457061 14 
60173542 70163542 14 
04163527 04163572 14 
03172645 03162745 14 
53701642 73501642 14 
61740532 61047532 14 
67043521 63047521 14 
63740521 63047521 14 
63741025 63041725 14 
47351062 74351062 14 
34152067 34157062 14 
47031625 74031625 14 
04731625 74031625 14 
37021645 34021675 14 
34021657 34021675 14 
10573642 10563742 14 
10563247 10563742 14 
14763520 14367520 14 
17650342 71650342 14 
51670342 71650342 14 
61753240 61357240 14 
67341520 61347520 14 
61743520 61347520 14 
61740325 61340725 14 
61370425 61340725 14 
43570612 73540612 14 
31745620 31547620 14 
34571260 34561270 14 
34561207 34561270 14 
17365240 71365240 14 
61375240 71365240 14 
63570214 73560214 14 
62173045 72163045 14 
12073645 12063745 14 
62743015 62347015 14 
62345017 62347015 14 
61743052 61347052 14 
61742350 61342750 14 
37264051 34267051 14 
23765014 73265014 14 
63275014 73265014 14 
17035624 12035674 14 
12075634 12035674 14 
47012635 74012635 14 
07243615 03247615 14 
03245617 03247615 14 
03672415 03642715 14 
43012657 43012675 14 
27340615 72340615 14 
37045621 32045671 14 
25704163 25104763 14 
25174063 25104763 14 
05761324 05167324 14 
05164327 05167324 14 
02765143 02165743 14 
02175643 02165743 14 
25713064 25317064 14 
25314067 25317064 14 
26375014 26315074 14 
26315047 26315074 14 
61375024 71365024 14 
15763024 15367024 14 
02173465 72103465 14 
12473065 12403765 14 
15703426 15307426 14 
15306427 15307426 14 
27315406 72315406 14 
12745306 12345706 14 
12345607 12345706 14 
16472503 16402573 14 
17403526 12403576 14 
26514037 26514073 14 
57412063 52417063 14 
52413067 52417063 14 
14563027 14567023 14 
51406327 51407326 14 
51304627 51304726 14 
14305627 14305726 14 
14706523 14506723 14 
12675304 72615304 14 
62375104 62315704 14 
62315407 62315704 14 
62714503 62514703 14 
62574103 62514703 14 
67514320 62514370 14 
56714203 56214703 14 
57214360 56214370 14 
56274310 56214370 14 
57316402 56317402 14 
56713402 56317402 14 
51736402 71536402 14 
31576402 71536402 14 
67135402 76135402 14 
36175402 76135402 14 
57601342 51607342 14 
51306247 51306742 14 
47516302 74516302 14 
54716302 74516302 14 
14736502 14536702 14 
67315042 76315042 14 
16345027 16345072 14 
17306245 16307245 14 
16375204 16305274 14 
64172503 64102573 14 
07142563 06142573 14 
62513047 62517043 14 
64512037 64512073 14 
57216043 56217043 14 
56213047 56217043 14 
12543067 12547063 14 
17546032 16547032 14 
57321064 75321064 14 
27305461 25307461 14 
25703461 25307461 14 
27301456 25301476 14 
67531204 76531204 14 
36571204 76531204 14 
57106243 56107243 14 
56103247 56107243 14 
26751043 76251043 14 
57241063 56241073 14 
57403216 51403276 14 
21453067 21457063 14 
21054367 21054763 14 
54263017 54267013 14 
51764230 51264730 14 
57234610 51234670 14 
37105462 35107462 14 
35102467 35107462 14 
36751402 76351402 14 
56741302 56341702 14 
56341207 56341702 14 
57306421 56307421 14 
56703421 56307421 14 
16573402 16503472 14 
16503427 16503472 14 
41753062 71453062 14 
57463012 51463072 14 
51463027 51463072 14 
35472016 35402716 14 
35402617 35402716 14 
05342617 05342716 14 
07312456 05312476 14 
05312467 05312476 14 
02573416 72503416 14 
52473016 52403716 14 
52376401 52306471 14 
51246307 51247306 14 
51743602 51347602 14 
25370614 25360714 14 
25360417 25360714 14 
51760243 51260743 14 
51270643 51260743 14 
54261307 54267301 14 
35712604 75312604 14 
52713604 52317604 14 
57310642 50317642 14 
50713642 50317642 14 
50473612 50463712 14 
61570432 61530472 14 
30675412 70635412 14 
60542137 60542731 14 
60315247 60315742 14 
10672543 70612543 14 
67210543 60217543 14 
50762143 70562143 14 
67542103 60542173 14 
27064351 25064371 14 
25074361 25064371 14 
21075643 21065743 14 
32675014 72635014 14 
62075431 62035471 14 
06715324 76015324 14 
65710324 65017324 14 
25703614 25307614 14 
32605417 32605714 14 
05713624 05317624 14 
05314627 05317624 14 
27063415 72063415 14 
62073415 72063415 14 
02473615 02463715 14 
60375421 70365421 14 
05763421 05367421 14 
40762513 70462513 14 
60472513 70462513 14 
50714623 70514623 14 
04715623 04517623 14 
04513627 04517623 14 
60734521 60534721 14 
60534127 60534721 14 
67524301 60524371 14 
60524317 60524371 14 
64075321 74065321 14 
04375621 04365721 14 
04365127 04365721 14 
57402361 52407361 14 
52304167 52304761 14 
65170342 75160342 14 
54170362 54160372 14 
54160327 54160372 14 
50172643 50162743 14 
61745302 61547302 14 
60745321 60547321 14 
60741523 60541723 14 
54102367 54107362 14 
54301267 54301762 14 
47061523 74061523 14 
54701623 74501623 14 
15370642 15360742 14 
65740312 65047312 14 
61745023 61045723 14 
15703642 15307642 14 
14375602 14305672 14 
05743612 05347612 14 
07341625 01347625 14 
01743625 01347625 14 
01745326 01345726 14 
60375214 70365214 14 
05763214 05367214 14 
17652043 71652043 14 
62740513 62047513 14 
62043517 62047513 14 
21703645 71203645 14 
27105643 72105643 14 
12675043 12605743 14 
12573046 12503746 14 
17503624 12503674 14 
54271603 54201673 14 
51703246 51203746 14 
51273046 51203746 14 
57642013 51642073 14 
51642037 51642073 14 
57602314 51602374 14 
57240613 50247613 14 
50243617 50247613 14 
50642317 50642713 14 
40512637 40512673 14 
27045613 72045613 14 
02675413 02645713 14 
02645317 02645713 14 
02743516 02543716 14 
07543621 02543671 14 
35740162 35140762 14 
35160427 35160472 14 
56731420 56137420 14 
50142637 50142736 14 
47150362 40157362 14 
40152367 40157362 14 
45761302 75461302 14 
51462307 51467302 14 
50761423 50461723 14 
45730261 75430261 14 
56430217 56430271 14 
47361502 40361572 14 
40361527 40361572 14 
30172465 30142765 14 
31546207 31547206 14 
57163402 53167402 14 
53162407 53167402 14 
53471602 53461702 14 
53461207 53461702 14 
63741502 63541702 14 
63541207 63541702 14 
30465127 30465721 14 
50731624 70531624 14 
67503421 63507421 14 
63705421 63507421 14 
53176402 53106472 14 
53106427 53106472 14 
46751032 76451032 14 
56431027 56431072 14 
56704231 56407231 14 
10746532 70146532 14 
06742135 06142735 14 
03576241 03546271 14 
03546217 03546271 14 
67045231 76045231 14 
57630421 50637421 14 
50631427 50637421 14 
50436127 50436721 14 
30746521 30546721 14 
65730421 65037421 14 
36745021 36045721 14 
37025461 36025471 14 
36025417 36025471 14 
67405321 76405321 14 
46705321 76405321 14 
07436125 06437125 14 
57410362 75410362 14 
17460352 15460372 14 
15460327 15460372 14 
15734260 15437260 14 
15470236 15430276 14 
65710432 65017432 14 
63015427 63015472 14 
67145032 76145032 14 
16075243 16045273 14 
67130425 76130425 14 
15743062 15347062 14 
36541027 36541072 14 
03745216 73045216 14 
35740216 35047216 14 
63745012 63045712 14 
63045217 63045712 14 
35470612 35460712 14 
03761425 73061425 14 
32061457 32061475 14 
17360425 71360425 14 
31564027 31567024 14 
37025614 31025674 14 
25430617 25430716 14 
37210456 35210476 14 
35210467 35210476 14 
51740236 51240736 14 
51240637 51240736 14 
30576214 70536214 14 
47250316 40257316 14 
40352617 40352716 14 
51470632 51430672 14 
45732601 75432601 14 
35472601 75432601 14 
50462137 50462731 14 
02346517 02347516 14 
57213406 53217406 14 
53216407 53217406 14 
53412607 53412706 14 
32415607 32415706 14 
32716504 32516704 14 
37516420 32516470 14 
13570462 73510462 14 
36510427 36510472 14 
07315462 70315462 14 
10375462 70315462 14 
25736014 25036714 14 
25076314 25036714 14 
27345016 72345016 14 
32546017 32547016 14 
03715426 73015426 14 
35710426 35017426 14 
35016427 35017426 14 
40715326 70415326 14 
05714326 05417326 14 
40735621 70435621 14 
05734621 05437621 14 
05431627 05437621 14 
27405631 72405631 14 
02465137 02465731 14 
07634521 02634571 14 
50716324 70516324 14 
02641537 02647531 14 
07542136 02547136 14 
02745136 02547136 14 
07546123 02546173 14 
23175406 23105476 14 
02145637 02145736 14 
17402635 12407635 14 
12475603 12405673 14 
51706423 71506423 14 
27516403 72516403 14 
52716403 72516403 14 
12746503 12546703 14 
12546307 12546703 14 
17243506 13247506 14 
13246507 13247506 14 
17543602 13547602 14 
13745602 13547602 14 
13572640 13542670 14 
03175462 73105462 14 
51604237 51607234 14 
56203417 56207413 14 
51746203 51246703 14 
45732016 75432016 14 
45701632 75401632 14 
53401627 53401672 14 
17452603 71452603 14 
41752603 71452603 14 
12746035 12046735 14 
17046523 12046573 14 
12076543 12046573 14 
17043562 13047562 14 
13072465 13042765 14 
57140632 50147632 14 
40761532 40561732 14 
40561237 40561732 14 
47531602 40531672 14 
40531627 40531672 14 
03745621 03547621 14 
15740632 15047632 14 
13075642 13045672 14 
13045627 13045672 14 
41765032 41065732 14 
01635427 01635472 14 
07645213 01645273 14 
60741235 60147235 14 
60145237 60147235 14 
16240537 16240735 14 
46025137 46027135 14 
46721530 46127530 14 
47120563 46120573 14 
46170523 46120573 14 
45176230 45136270 14 
67431250 76431250 14 
46271350 46231750 14 
67430152 76430152 14 
46150327 46150372 14 
40723165 40327165 14 
46370125 46320175 14 
46320157 46320175 14 
24360157 24360175 14 
36074125 36024175 14 
37025146 34025176 14 
34075126 34025176 14 
36174520 36124570 14 
47321560 74321560 14 
24371560 74321560 14 
34521067 34521760 14 
13720546 73120546 14 
35174260 35164270 14 
47361250 74361250 14 
64371250 74361250 14 
47360152 74360152 14 
64370152 74360152 14 
37064152 34067152 14 
47130652 74130652 14 
37150642 34150672 14 
40372165 40312765 14 
40715263 40215763 14 
40275163 40215763 14 
26740315 76240315 14 
47216350 46217350 14 
46712350 46217350 14 
46710253 46210753 14 
46270153 46210753 14 
24713560 24317560 14 
10765243 10265743 14 
15274360 15264370 14 
47162350 74162350 14 
47210653 74210653 14 
24710653 74210653 14 
46172530 46132570 14 
47512360 74512360 14 
54712360 74512360 14 
27031546 21037546 14 
43210567 43210576 14 
45071362 45031762 14 
45031267 45031762 14 
45732160 45132760 14 
45172360 45132760 14 
47132056 45132076 14 
45172036 45132076 14 
46735120 46135720 14 
46175320 46135720 14 
47305162 74305162 14 
37504162 34507162 14 
37105246 34105276 14 
13765042 73165042 14 
35162047 35167042 14 
34765120 34165720 14 
34175620 34165720 14 
31504267 31504762 14 
67514032 76514032 14 
16734520 16534720 14 
16574320 16534720 14 
45370162 45310762 14 
45310267 45310762 14 
45072163 45012763 14 
45072316 45012376 14 
46710325 46017325 14 
46715023 46015723 14 
46075123 46015723 14 
07315246 04315276 14 
47165023 74165023 14 
64175023 74165023 14 
47015623 74015623 14 
37521046 31527046 14 
31526047 31527046 14 
35720146 35120746 14 
35120647 35120746 14 
25710346 75210346 14 
17240356 15240376 14 
15240367 15240376 14 
15732640 15237640 14 
15270634 15230674 14 
35176042 75136042 14 
15632047 15637042 14 
05716342 75016342 14 
45270136 45210736 14 
45210637 45210736 14 
45716032 45016732 14 
45076132 45016732 14 
45076213 45016273 14 
43025617 43025716 14 
47013265 43017265 14 
43715062 43015762 14 
43075162 43015762 14 
03514267 03514276 14 
07516243 04516273 14 
47205136 74205136 14 
45126037 45127036 14 
43175026 43125076 14 
24105637 24105736 14 
47120635 74120635 14 
14620537 14620735 14 
15720643 15027643 14 
15023647 15027643 14 
40615237 40617235 14 
43670215 43610275 14 
43610257 43610275 14 
47260135 74260135 14 
24760135 74260135 14 
64712530 64217530 14 
64270513 64210573 14 
47615032 74615032 14 
47065132 74065132 14 
65710243 65017243 14 
65013247 65017243 14 
06713254 76013254 14 
65073214 65013274 14 
37610254 73610254 14 
63210457 63210754 14 
37614052 73614052 14 
13674052 73614052 14 
67413052 63417052 14 
63412057 63417052 14 
03764152 73064152 14 
40276135 40216735 14 
37406215 73406215 14 
03726415 03426715 14 
67405132 76405132 14 
05413267 05417263 14 
06725413 06425713 14 
